ast,sdc,mark
zlvi,182052,75
zlvi,536760,75
zlvi,806496,75
zlvi,500267,100
zlvi,905757,100
zlvi,687792,100
zlvi,351521,50
zlvi,967256,100
zlvi,366399,75
zlvi,291671,100
zlvi,987878,100
zlvi,740115,50
zlvi,687936,25
zlvi,773543,25
zlvi,307958,100
zlvi,116480,75
zlvi,400841,100
zlvi,944569,25
zlvi,703539,25
zlvi,454591,75
zlvi,195768,25
zlvi,486945,25
zlvi,477936,100
zlvi,221985,75
zlvi,917357,25
zlvi,816780,75
zlvi,961449,100
zlvi,493713,100
zlvi,482031,75
zlvi,528695,50
zlvi,276861,100
zlvi,943341,25
zlvi,101746,100
zlvi,411412,75
zlvi,598842,75
qcfr,760156,75
qcfr,245374,100
qcfr,849862,75
qcfr,101885,100
qcfr,692650,100
qcfr,844684,100
qcfr,800620,50
qcfr,103181,100
qcfr,806846,50
qcfr,255348,100
qcfr,583365,75
qcfr,878620,50
qcfr,575443,50
qcfr,551044,50
qcfr,391801,75
qcfr,682413,75
qcfr,324974,75
qcfr,473705,75
qcfr,182052,75
qcfr,536760,25
qcfr,490105,100
qcfr,359489,25
qcfr,500267,100
qcfr,905757,100
qcfr,687792,75
qcfr,351521,50
qcfr,967256,100
qcfr,366399,100
qcfr,291671,50
qcfr,987878,50
qcfr,740115,100
qcfr,687936,50
qcfr,307958,50
qcfr,400841,100
qcfr,944569,100
qcfr,703539,100
qcfr,454591,100
qcfr,195768,100
qcfr,486945,75
qcfr,477936,50
qcfr,221985,100
qcfr,917357,100
qcfr,816780,75
qcfr,961449,100
qcfr,493713,75
qcfr,925618,100
qcfr,482031,100
qcfr,528695,100
qcfr,276861,50
qcfr,943341,50
qcfr,411412,100
qcfr,598842,100
ggrp,933754,100
ggrp,245374,100
ggrp,849862,100
ggrp,780191,100
ggrp,713209,75
ggrp,101885,100
ggrp,692650,75
ggrp,844684,100
ggrp,800620,100
ggrp,103181,100
ggrp,806846,75
ggrp,255348,100
ggrp,583365,100
ggrp,878620,75
ggrp,551044,25
ggrp,391801,100
ggrp,682413,100
ggrp,324974,75
ggrp,473705,75
ggrp,490105,75
ggrp,359489,25
ggrp,687792,75
ggrp,351521,100
ggrp,967256,100
ggrp,366399,100
ggrp,291671,75
ggrp,740115,50
ggrp,687936,25
ggrp,773543,25
ggrp,307958,50
ggrp,116480,100
ggrp,400841,100
ggrp,703539,100
ggrp,195768,50
ggrp,486945,25
ggrp,767876,25
ggrp,221985,50
ggrp,917357,100
ggrp,816780,25
ggrp,961449,25
ggrp,493713,100
ggrp,925618,100
ggrp,482031,100
ggrp,528695,100
ggrp,276861,0
ggrp,598842,100
mdrk,760156,25
mdrk,933754,100
mdrk,245374,75
mdrk,849862,100
mdrk,780191,75
mdrk,713209,75
mdrk,101885,75
mdrk,692650,50
mdrk,844684,25
mdrk,800620,50
mdrk,103181,50
mdrk,806846,25
mdrk,255348,100
mdrk,583365,50
mdrk,878620,75
mdrk,575443,50
mdrk,551044,50
mdrk,391801,25
mdrk,682413,50
mdrk,324974,75
mdrk,473705,100
mdrk,182052,50
mdrk,536760,75
mdrk,490105,75
mdrk,359489,75
mdrk,510242,25
mdrk,500267,75
mdrk,905757,75
mdrk,351521,75
mdrk,967256,75
mdrk,291671,50
mdrk,987878,50
mdrk,687936,50
mdrk,307958,75
mdrk,116480,75
mdrk,400841,100
mdrk,944569,100
mdrk,703539,50
mdrk,454591,75
mdrk,195768,50
mdrk,477936,75
mdrk,767876,25
mdrk,221985,75
mdrk,917357,100
mdrk,816780,75
mdrk,961449,100
mdrk,493713,75
mdrk,925618,100
mdrk,482031,75
mdrk,528695,50
mdrk,943341,75
mdrk,101746,50
mdrk,411412,100
mdrk,598842,75
vsep,760156,0
vsep,933754,75
vsep,245374,75
vsep,849862,75
vsep,780191,75
vsep,713209,100
vsep,101885,75
vsep,692650,75
vsep,800620,50
vsep,103181,75
vsep,806846,50
vsep,255348,50
vsep,583365,75
vsep,878620,75
vsep,551044,50
vsep,682413,75
vsep,324974,50
vsep,473705,50
vsep,182052,75
vsep,536760,75
vsep,359489,25
vsep,510242,25
vsep,500267,75
vsep,687792,75
vsep,351521,0
vsep,967256,50
vsep,291671,50
vsep,987878,25
vsep,740115,25
vsep,687936,50
vsep,307958,50
vsep,116480,50
vsep,400841,50
vsep,944569,50
vsep,454591,25
vsep,477936,75
vsep,767876,25
vsep,221985,75
vsep,917357,75
vsep,816780,0
vsep,961449,75
vsep,493713,50
vsep,925618,75
vsep,482031,50
vsep,528695,50
vsep,276861,50
vsep,943341,25
vsep,101746,25
vsep,411412,75
vsep,598842,75
iorz,717549,100.00
iorz,959510,78.89
iorz,888764,81.11
iorz,836098,53.33
iorz,635564,73.33
iorz,955354,80.00
iorz,261703,54.44
iorz,711340,60.00
iorz,570997,45.56
iorz,500085,81.11
iorz,564822,80.00
iorz,964398,53.33
iorz,885959,66.67
iorz,351036,97.78
iorz,791936,82.22
iorz,457437,53.33
iorz,194964,82.22
pbpu,169714,100.00
pbpu,469240,100.00
pbpu,272656,100.00
pbpu,312896,98.33
pbpu,936132,96.67
pbpu,548851,91.67
pbpu,174999,90.00
pbpu,862797,85.00
pbpu,581972,76.67
pbpu,574598,76.67
pbpu,836279,73.33
pbpu,785769,71.67
pbpu,953518,71.67
pbpu,937706,70.00
pbpu,859872,65.00
pbpu,234672,48.33
pbpu,399106,41.67
pbpu,692277,25.00
wocr,784187,70
pipl,312896,96.88
pipl,936132,100
pipl,169714,98.06
pipl,548851,88.71
pipl,581972,89.82
pipl,234672,98.53
pipl,785769,100
pipl,692277,0
pipl,937706,93.41
pipl,174999,95.71
pipl,953518,94.12
pipl,399106,87.35
pipl,836279,82.47
pipl,469240,91.94
pipl,272656,100
pipl,574598,97.35
pipl,862797,79.29
pipl,859872,94.35
fkyx,312896,93.33
fkyx,936132,100
fkyx,169714,100
fkyx,548851,95.53
fkyx,581972,86.67
fkyx,234672,100
fkyx,785769,100
fkyx,692277,0
fkyx,937706,86.67
fkyx,174999,100
fkyx,953518,80
fkyx,399106,100
fkyx,836279,73.33
fkyx,469240,76.67
fkyx,272656,100
fkyx,574598,100
fkyx,862797,86.67
fkyx,859872,64.47
pxki,312896,86.67
pxki,936132,93.33
pxki,169714,100
pxki,548851,92.2
pxki,581972,93.33
pxki,234672,95.53
pxki,785769,100
pxki,692277,91.13
pxki,937706,86.67
pxki,174999,97.8
pxki,953518,82.2
pxki,399106,96.67
pxki,836279,0
pxki,469240,20
pxki,272656,100
pxki,574598,100
pxki,862797,0
pxki,859872,91.13
airo,312896,100
airo,936132,100
airo,169714,100
airo,548851,87.5
airo,581972,100
airo,234672,62.5
airo,785769,87.5
airo,692277,0
airo,937706,100
airo,174999,100
airo,953518,100
airo,399106,75
airo,836279,62.5
airo,469240,50
airo,272656,100
airo,574598,100
airo,862797,37.5
airo,859872,87.5
zhtt,312896,97.5
zhtt,936132,100
zhtt,169714,100
zhtt,548851,84.6
zhtt,581972,85
zhtt,234672,45
zhtt,785769,100
zhtt,692277,80
zhtt,937706,88.35
zhtt,174999,95
zhtt,953518,95
zhtt,399106,90
zhtt,836279,86.65
zhtt,469240,88.35
zhtt,272656,100
zhtt,574598,100
zhtt,862797,60.4
zhtt,859872,83.35
cneo,717549,100
cneo,500085,100
cneo,564822,93.48
cneo,964398,2.17
cneo,885959,82.61
cneo,959510,100
cneo,351036,100
cneo,888764,100
cneo,836098,66.3
cneo,791936,93.48
cneo,457437,100
cneo,635564,76.43
cneo,955354,91.3
cneo,261703,100
cneo,711340,100
cneo,570997,26.09
cneo,194964,100
ekvf,717549,95
ekvf,500085,95
ekvf,564822,96.25
ekvf,964398,1.65
ekvf,885959,91.25
ekvf,959510,100
ekvf,351036,100
ekvf,888764,42.9
ekvf,836098,62.5
ekvf,791936,93.75
ekvf,457437,100
ekvf,635564,56.25
ekvf,955354,90
ekvf,261703,100
ekvf,711340,100
ekvf,570997,13.75
ekvf,194964,100
lcfw,717549,99.29
lcfw,500085,100
lcfw,564822,93.04
lcfw,964398,0
lcfw,885959,91.67
lcfw,959510,95.83
lcfw,351036,95.83
lcfw,888764,100
lcfw,836098,89.58
lcfw,791936,96.17
lcfw,457437,100
lcfw,635564,83.33
lcfw,955354,86.79
lcfw,261703,97.92
lcfw,711340,97.92
lcfw,570997,62.17
lcfw,194964,95.83
oeix,717549,95.53
oeix,500085,96.67
oeix,564822,88.87
oeix,964398,0
oeix,885959,42.2
oeix,959510,100
oeix,351036,98.33
oeix,888764,70
oeix,836098,59.47
oeix,791936,61.27
oeix,457437,100
oeix,635564,62.67
oeix,955354,100
oeix,261703,100
oeix,711340,99.2
oeix,570997,20
oeix,194964,100
zals,717549,100
zals,500085,100
zals,564822,86.67
zals,964398,100
zals,885959,80
zals,959510,100
zals,351036,100
zals,888764,93.33
zals,836098,66.67
zals,791936,93.33
zals,457437,100
zals,635564,93.33
zals,955354,100
zals,261703,100
zals,711340,100
zals,570997,20
zals,194964,100
jjgh,760156,25.00
jjgh,933754,75.00
jjgh,849862,100.00
jjgh,780191,75.00
jjgh,713209,50.00
jjgh,101885,100.00
jjgh,692650,75.00
jjgh,800620,100.00
jjgh,103181,75.00
jjgh,806846,75.00
jjgh,255348,100.00
jjgh,583365,75.00
jjgh,878620,75.00
jjgh,575443,50.00
jjgh,551044,100.00
jjgh,391801,50.00
jjgh,682413,50.00
jjgh,324974,25.00
jjgh,473705,100.00
jjgh,182052,100.00
jjgh,536760,75.00
jjgh,490105,75.00
jjgh,806496,100.00
jjgh,359489,75.00
jjgh,510242,75.00
jjgh,500267,100.00
jjgh,687792,100.00
jjgh,351521,50.00
jjgh,967256,100.00
jjgh,366399,100.00
jjgh,291671,100.00
jjgh,987878,50.00
jjgh,740115,50.00
jjgh,687936,100.00
jjgh,773543,75.00
jjgh,307958,100.00
jjgh,116480,100.00
jjgh,400841,100.00
jjgh,944569,0.00
jjgh,703539,100.00
jjgh,454591,100.00
jjgh,486945,50.00
jjgh,767876,25.00
jjgh,221985,25.00
jjgh,917357,100.00
jjgh,816780,100.00
jjgh,961449,25.00
jjgh,493713,100.00
jjgh,925618,100.00
jjgh,482031,75.00
jjgh,528695,100.00
jjgh,276861,25.00
jjgh,943341,50.00
jjgh,411412,75.00
jjgh,598842,100.00
cxxv,760156,25.00
cxxv,933754,75.00
cxxv,245374,100.00
cxxv,849862,59.00
cxxv,780191,50.00
cxxv,713209,50.00
cxxv,101885,50.00
cxxv,692650,25.00
cxxv,800620,75.00
cxxv,103181,100.00
cxxv,806846,25.00
cxxv,255348,100.00
cxxv,583365,75.00
cxxv,878620,0.00
cxxv,551044,50.00
cxxv,391801,75.00
cxxv,682413,50.00
cxxv,324974,25.00
cxxv,473705,75.00
cxxv,536760,75.00
cxxv,490105,75.00
cxxv,806496,75.00
cxxv,359489,75.00
cxxv,510242,25.00
cxxv,500267,100.00
cxxv,905757,75.00
cxxv,687792,50.00
cxxv,351521,50.00
cxxv,967256,50.00
cxxv,291671,100.00
cxxv,987878,50.00
cxxv,687936,50.00
cxxv,773543,50.00
cxxv,307958,50.00
cxxv,116480,100.00
cxxv,400841,100.00
cxxv,703539,75.00
cxxv,454591,0.00
cxxv,195768,25.00
cxxv,486945,75.00
cxxv,767876,0.00
cxxv,221985,75.00
cxxv,917357,50.00
cxxv,816780,50.00
cxxv,961449,25.00
cxxv,493713,59.00
cxxv,925618,0.00
cxxv,482031,75.00
cxxv,528695,75.00
cxxv,276861,50.00
cxxv,101746,100.00
cxxv,411412,59.00
cxxv,598842,100.00
zlak,194964,91.4
zlak,351036,87.1
zlak,717549,78.6
zlak,959510,64.3
zlak,457437,64.3
zlak,791936,60.0
zlak,261703,55.7
zlak,635564,48.6
zlak,500085,47.1
zlak,836098,45.7
zlak,711340,41.4
zlak,564822,40.0
zlak,885959,35.7
zlak,888764,34.3
zlak,570997,30.0
zlak,955354,20.0
zlak,964398,7.1
stxf,312896,100.0
stxf,936132,86.3
stxf,169714,95.0
stxf,548851,57.5
stxf,581972,31.3
stxf,234672,32.5
stxf,785769,17.5
stxf,692277,21.3
stxf,937706,27.5
stxf,174999,91.3
stxf,953518,56.3
stxf,399106,20.0
stxf,836279,21.3
stxf,469240,41.3
stxf,272656,96.3
stxf,574598,23.8
stxf,862797,27.5
stxf,859872,56.3
jcbo,784187,57.1
onyu,760156,50.00
onyu,933754,100.00
onyu,245374,100.00
onyu,849862,100.00
onyu,713209,50.00
onyu,101885,75.00
onyu,692650,75.00
onyu,844684,100.00
onyu,800620,50.00
onyu,103181,50.00
onyu,806846,75.00
onyu,255348,50.00
onyu,583365,50.00
onyu,878620,50.00
onyu,551044,75.00
onyu,391801,50.00
onyu,682413,100.00
onyu,324974,50.00
onyu,473705,75.00
onyu,182052,75.00
onyu,806496,25.00
onyu,244897,25.00
onyu,510242,25.00
onyu,500267,100.00
onyu,905757,50.00
onyu,687792,75.00
onyu,351521,25.00
onyu,967256,75.00
onyu,291671,100.00
onyu,740115,75.00
onyu,687936,0.00
onyu,773543,0.00
onyu,307958,100.00
onyu,116480,75.00
onyu,400841,100.00
onyu,944569,0.00
onyu,703539,75.00
onyu,454591,75.00
onyu,477936,100.00
onyu,767876,50.00
onyu,221985,50.00
onyu,816780,75.00
onyu,961449,50.00
onyu,493713,100.00
onyu,925618,100.00
onyu,482031,75.00
onyu,528695,100.00
onyu,276861,75.00
onyu,101746,75.00
onyu,411412,75.00
onyu,598842,75.00
mdap,760156,0.00
mdap,933754,100.00
mdap,245374,100.00
mdap,849862,100.00
mdap,780191,25.00
mdap,713209,0.00
mdap,101885,0.00
mdap,692650,25.00
mdap,844684,100.00
mdap,800620,75.00
mdap,103181,75.00
mdap,806846,50.00
mdap,255348,75.00
mdap,583365,75.00
mdap,878620,75.00
mdap,551044,25.00
mdap,682413,100.00
mdap,324974,100.00
mdap,473705,100.00
mdap,182052,100.00
mdap,536760,50.00
mdap,490105,100.00
mdap,510242,50.00
mdap,500267,100.00
mdap,905757,75.00
mdap,687792,75.00
mdap,351521,75.00
mdap,967256,100.00
mdap,291671,100.00
mdap,987878,100.00
mdap,740115,50.00
mdap,687936,75.00
mdap,773543,25.00
mdap,307958,75.00
mdap,116480,100.00
mdap,400841,100.00
mdap,703539,100.00
mdap,454591,50.00
mdap,195768,25.00
mdap,477936,100.00
mdap,767876,50.00
mdap,221985,100.00
mdap,816780,75.00
mdap,961449,75.00
mdap,493713,100.00
mdap,925618,50.00
mdap,482031,100.00
mdap,528695,100.00
mdap,276861,0.00
mdap,943341,25.00
mdap,101746,75.00
mdap,598842,100.00
hhph,760156,25.00
hhph,933754,100.00
hhph,849862,75.00
hhph,713209,0.00
hhph,101885,50.00
hhph,844684,75.00
hhph,800620,75.00
hhph,103181,100.00
hhph,255348,75.00
hhph,583365,100.00
hhph,878620,75.00
hhph,551044,0.00
hhph,682413,75.00
hhph,324974,75.00
hhph,182052,75.00
hhph,490105,50.00
hhph,806496,25.00
hhph,510242,75.00
hhph,500267,50.00
hhph,905757,50.00
hhph,351521,75.00
hhph,967256,100.00
hhph,687936,25.00
hhph,307958,50.00
hhph,116480,75.00
hhph,944569,25.00
hhph,454591,75.00
hhph,767876,0.00
hhph,221985,75.00
hhph,917357,100.00
hhph,816780,50.00
hhph,961449,75.00
hhph,493713,50.00
hhph,925618,50.00
hhph,482031,50.00
hhph,528695,75.00
hhph,276861,75.00
hhph,943341,50.00
hhph,101746,100.00
hhph,411412,100.00
hhph,598842,100.00
ljdw,933754,100.00
ljdw,245374,100.00
ljdw,849862,100.00
ljdw,780191,100.00
ljdw,713209,25.00
ljdw,101885,100.00
ljdw,692650,50.00
ljdw,800620,100.00
ljdw,103181,100.00
ljdw,806846,75.00
ljdw,255348,100.00
ljdw,583365,50.00
ljdw,878620,50.00
ljdw,575443,50.00
ljdw,551044,100.00
ljdw,391801,50.00
ljdw,682413,100.00
ljdw,324974,100.00
ljdw,473705,100.00
ljdw,182052,75.00
ljdw,536760,0.00
ljdw,490105,100.00
ljdw,359489,75.00
ljdw,244897,50.00
ljdw,510242,100.00
ljdw,500267,100.00
ljdw,351521,100.00
ljdw,967256,75.00
ljdw,987878,75.00
ljdw,687936,25.00
ljdw,307958,100.00
ljdw,116480,100.00
ljdw,400841,100.00
ljdw,944569,100.00
ljdw,703539,100.00
ljdw,454591,100.00
ljdw,195768,25.00
ljdw,486945,0.00
ljdw,477936,100.00
ljdw,767876,25.00
ljdw,221985,100.00
ljdw,917357,75.00
ljdw,816780,100.00
ljdw,961449,100.00
ljdw,493713,100.00
ljdw,925618,100.00
ljdw,482031,100.00
ljdw,528695,100.00
ljdw,276861,100.00
ljdw,101746,100.00
ljdw,411412,100.00
ljdw,598842,100.00
pizs,760156,25.00
pizs,933754,100.00
pizs,245374,75.00
pizs,849862,100.00
pizs,780191,75.00
pizs,713209,50.00
pizs,101885,50.00
pizs,692650,75.00
pizs,844684,75.00
pizs,103181,75.00
pizs,255348,100.00
pizs,583365,100.00
pizs,878620,75.00
pizs,551044,75.00
pizs,682413,100.00
pizs,324974,75.00
pizs,473705,100.00
pizs,536760,50.00
pizs,359489,100.00
pizs,510242,50.00
pizs,500267,50.00
pizs,687792,75.00
pizs,351521,75.00
pizs,967256,75.00
pizs,291671,75.00
pizs,987878,100.00
pizs,687936,75.00
pizs,773543,50.00
pizs,307958,50.00
pizs,116480,100.00
pizs,400841,100.00
pizs,703539,100.00
pizs,454591,50.00
pizs,195768,50.00
pizs,486945,75.00
pizs,477936,75.00
pizs,767876,75.00
pizs,221985,75.00
pizs,917357,100.00
pizs,816780,50.00
pizs,961449,75.00
pizs,493713,100.00
pizs,925618,75.00
pizs,482031,100.00
pizs,528695,75.00
pizs,276861,75.00
pizs,101746,100.00
pizs,411412,25.00
pizs,598842,100.00
aijl,760156,25.00
aijl,933754,75.00
aijl,245374,75.00
aijl,849862,75.00
aijl,780191,25.00
aijl,713209,50.00
aijl,101885,50.00
aijl,692650,100.00
aijl,844684,100.00
aijl,800620,50.00
aijl,103181,75.00
aijl,806846,100.00
aijl,255348,75.00
aijl,583365,50.00
aijl,878620,50.00
aijl,391801,50.00
aijl,682413,75.00
aijl,324974,100.00
aijl,182052,100.00
aijl,490105,50.00
aijl,359489,25.00
aijl,510242,50.00
aijl,500267,100.00
aijl,905757,50.00
aijl,687792,50.00
aijl,351521,0.00
aijl,967256,75.00
aijl,987878,25.00
aijl,687936,50.00
aijl,307958,75.00
aijl,116480,100.00
aijl,400841,100.00
aijl,703539,50.00
aijl,195768,100.00
aijl,486945,0.00
aijl,477936,100.00
aijl,767876,50.00
aijl,221985,50.00
aijl,917357,25.00
aijl,961449,100.00
aijl,493713,100.00
aijl,482031,75.00
aijl,528695,100.00
aijl,276861,0.00
aijl,943341,0.00
aijl,101746,75.00
aijl,411412,75.00
qicf,312896,95.24
qicf,936132,100
qicf,169714,100
qicf,548851,92.86
qicf,581972,88.1
qicf,234672,91.43
qicf,785769,100
qicf,692277,0
qicf,937706,100
qicf,174999,100
qicf,953518,93.33
qicf,399106,80.48
qicf,836279,80.95
qicf,469240,95.24
qicf,272656,100
qicf,574598,95.24
qicf,862797,88.1
qicf,859872,97.62
asam,312896,88.24
asam,936132,100
asam,169714,0
asam,548851,91.18
asam,581972,88.24
asam,234672,91
asam,785769,100
asam,692277,0
asam,937706,100
asam,174999,94.12
asam,953518,98.06
asam,399106,86.29
asam,836279,94.12
asam,469240,85.29
asam,272656,100
asam,574598,94.12
asam,862797,11.76
asam,859872,85.29
khbu,312896,100
khbu,936132,100
khbu,169714,95.45
khbu,548851,81.82
khbu,581972,100
khbu,234672,100
khbu,785769,100
khbu,692277,0
khbu,937706,100
khbu,174999,100
khbu,953518,81.82
khbu,399106,77.27
khbu,836279,81.82
khbu,469240,81.82
khbu,272656,100
khbu,574598,100
khbu,862797,90.91
khbu,859872,81.82
tghb,717549,100
tghb,500085,90.91
tghb,564822,100
tghb,964398,77.27
tghb,885959,76.36
tghb,959510,100
tghb,351036,95.45
tghb,888764,77.27
tghb,836098,100
tghb,791936,98.5
tghb,457437,95.45
tghb,635564,70.45
tghb,955354,90.91
tghb,261703,100
tghb,711340,100
tghb,570997,74.23
tghb,194964,100
ugng,717549,100
ugng,500085,89.13
ugng,564822,95.65
ugng,964398,0
ugng,885959,23.91
ugng,959510,100
ugng,351036,91.3
ugng,888764,0
ugng,836098,28.26
ugng,791936,92.74
ugng,457437,100
ugng,635564,2.17
ugng,955354,100
ugng,261703,100
ugng,711340,100
ugng,570997,0
ugng,194964,100
lvtd,717549,100
lvtd,500085,100
lvtd,564822,100
lvtd,964398,0
lvtd,885959,0
lvtd,959510,100
lvtd,351036,100
lvtd,888764,81.82
lvtd,836098,70.45
lvtd,791936,100
lvtd,457437,100
lvtd,635564,72.73
lvtd,955354,79.55
lvtd,261703,100
lvtd,711340,100
lvtd,570997,93.18
lvtd,194964,100
xnfu,717549,98.35
xnfu,500085,100
xnfu,564822,98.35
xnfu,964398,0
xnfu,885959,70
xnfu,959510,98.35
xnfu,351036,88.35
xnfu,888764,77.8
xnfu,836098,73.35
xnfu,791936,97.2
xnfu,457437,100
xnfu,635564,84.3
xnfu,955354,88.35
xnfu,261703,98.35
xnfu,711340,98.35
xnfu,570997,85
xnfu,194964,98.35
zpjs,767876,0
zlvi,925618,75
vsep,195768,75
mdap,391801,50
pizs,182052,50
pizs,391801,0
quxe,312896,75
quxe,936132,100
quxe,169714,100
quxe,548851,100
quxe,581972,100
quxe,234672,100
quxe,785769,100
quxe,692277,0
quxe,937706,100
quxe,174999,0
quxe,953518,100
quxe,399106,100
quxe,836279,87.5
quxe,469240,100
quxe,272656,100
quxe,574598,100
quxe,862797,100
quxe,859872,100
hjuw,717549,100
hjuw,959510,100
hjuw,888764,100
hjuw,836098,91.67
hjuw,635564,94.44
hjuw,955354,97.22
hjuw,261703,97.22
hjuw,711340,91.67
hjuw,570997,97.22
hjuw,500085,100
hjuw,564822,97.22
hjuw,964398,83.33
hjuw,885959,100
hjuw,351036,86.11
hjuw,791936,100
hjuw,457437,100
hjuw,194964,94.44
cdxc,312896,96.77
cdxc,936132,90.32
cdxc,169714,90.32
cdxc,548851,90.32
cdxc,581972,93.55
cdxc,234672,100
cdxc,785769,67.74
cdxc,692277,64.52
cdxc,937706,100
cdxc,174999,83.87
cdxc,953518,93.55
cdxc,399106,60
cdxc,836279,77.42
cdxc,469240,90.32
cdxc,272656,96.77
cdxc,574598,93.55
cdxc,862797,74.19
cdxc,859872,74.19
seuq,717549,100
seuq,500085,78.95
seuq,564822,100
seuq,964398,78.53
seuq,885959,91.21
seuq,959510,100
seuq,351036,100
seuq,888764,8.79
seuq,836098,58.79
seuq,791936,89.47
seuq,457437,100
seuq,635564,86.84
seuq,955354,94.74
seuq,261703,100
seuq,711340,94.74
seuq,570997,89.47
seuq,194964,100
vnyf,784187,48.57
xfdg,888764,30.0
xfdg,711340,29.0
xfdg,351036,88.0
xfdg,717549,82.0
xfdg,955354,66.0
xfdg,194964,99.0
xfdg,261703,59.0
xfdg,635564,71.0
xfdg,457437,51.0
xfdg,500085,74.0
xfdg,564822,59.0
xfdg,959510,76.0
xfdg,836098,52.0
xfdg,791936,66.0
xfdg,570997,64.0
xfdg,964398,9.0
xfdg,885959,67.0
jpwi,312896,100.0
jpwi,936132,100.0
jpwi,169714,96.7
jpwi,548851,100.0
jpwi,581972,80.0
jpwi,234672,81.1
jpwi,785769,77.8
jpwi,692277,21.1
jpwi,937706,58.9
jpwi,174999,94.4
jpwi,953518,83.3
jpwi,399106,30.0
jpwi,836279,84.4
jpwi,469240,91.1
jpwi,272656,100.0
jpwi,574598,85.6
jpwi,862797,70.0
jpwi,859872,93.3
omvj,852089,66.75
omvj,103181,80
omvj,493713,75.25
omvj,490105,70
omvj,536760,67
omvj,400841,95
omvj,692650,85
omvj,943341,65.75
omvj,905757,85.25
omvj,510242,25.25
omvj,575443,55.25
omvj,849862,90.25
omvj,703539,95.13
omvj,878620,27.25
omvj,583365,64
omvj,767876,15.25
omvj,195768,49.25
omvj,933754,93.5
omvj,800620,93.5
omvj,477936,75.5
omvj,245374,90.25
omvj,551044,45.5
omvj,473705,78.75
omvj,101885,82.75
omvj,391801,88.5
omvj,366399,59
omvj,221985,83.5
omvj,687936,43
omvj,454591,75.25
omvj,116480,52.25
omvj,844684,67.5
omvj,773543,68
omvj,806846,63.25
omvj,182052,37.75
omvj,598842,65.75
omvj,359489,38
omvj,987878,55.75
omvj,713209,77.13
omvj,944569,38.75
omvj,961449,72.25
omvj,291671,44.5
omvj,917357,87
omvj,780191,75.5
omvj,255348,87
omvj,351521,55.25
omvj,967256,75.5
omvj,482031,63.75
omvj,806496,65.75
omvj,760156,68.5
omvj,682413,65.75
omvj,528695,77.25
omvj,276861,34
omvj,101746,93.5
omvj,140810,59.5
omvj,411412,73.75
omvj,816780,88.5
omvj,242150,51
omvj,687792,69
omvj,500267,36
omvj,324974,69
omvj,307958,80
omvj,925618,68.75
xbkv,760156,0
xbkv,933754,82
xbkv,957511,68
xbkv,245374,90
xbkv,849862,70
xbkv,780191,50
xbkv,713209,79
xbkv,101885,88
xbkv,692650,71
xbkv,844684,73
xbkv,800620,70
xbkv,103181,57
xbkv,806846,82
xbkv,140810,70
xbkv,255348,72
xbkv,583365,69
xbkv,878620,56
xbkv,575443,62
xbkv,551044,69
xbkv,391801,80
xbkv,682413,90
xbkv,324974,78
xbkv,813816,0
xbkv,473705,87
xbkv,182052,59
xbkv,536760,0
xbkv,490105,55
xbkv,806496,84
xbkv,359489,77
xbkv,244897,0
xbkv,510242,73
xbkv,500267,70
xbkv,905757,85
xbkv,687792,0
xbkv,351521,66
xbkv,967256,83
xbkv,366399,79
xbkv,291671,50
xbkv,987878,61
xbkv,687936,54
xbkv,740115,0
xbkv,773543,67
xbkv,307958,84
xbkv,852089,55
xbkv,116480,76
xbkv,400841,83
xbkv,944569,70
xbkv,703539,88
xbkv,242150,61
xbkv,454591,67
xbkv,195768,58
xbkv,486945,0
xbkv,477936,88
xbkv,767876,55
xbkv,221985,85
xbkv,917357,69
xbkv,816780,89
xbkv,961449,67
xbkv,493713,79
xbkv,925618,88
xbkv,482031,66
xbkv,528695,80
xbkv,276861,68
xbkv,943341,81
xbkv,101746,76
xbkv,411412,82
xbkv,598842,78
qwlw,933754,100.00
qwlw,245374,100.00
qwlw,849862,75.00
qwlw,780191,100.00
qwlw,713209,25.00
qwlw,101885,75.00
qwlw,692650,25.00
qwlw,844684,100.00
qwlw,800620,75.00
qwlw,103181,100.00
qwlw,806846,75.00
qwlw,255348,100.00
qwlw,583365,100.00
qwlw,878620,75.00
qwlw,551044,75.00
qwlw,391801,50.00
qwlw,682413,100.00
qwlw,324974,100.00
qwlw,473705,25.00
qwlw,490105,25.00
qwlw,359489,100.00
qwlw,510242,100.00
qwlw,500267,75.00
qwlw,905757,100.00
qwlw,687792,100.00
qwlw,351521,75.00
qwlw,967256,75.00
qwlw,366399,75.00
qwlw,291671,25.00
qwlw,987878,50.00
qwlw,687936,25.00
qwlw,773543,75.00
qwlw,307958,100.00
qwlw,116480,100.00
qwlw,400841,100.00
qwlw,944569,25.00
qwlw,703539,100.00
qwlw,454591,100.00
qwlw,195768,100.00
qwlw,477936,100.00
qwlw,767876,50.00
qwlw,221985,100.00
qwlw,917357,75.00
qwlw,816780,100.00
qwlw,961449,100.00
qwlw,493713,100.00
qwlw,925618,100.00
qwlw,482031,50.00
qwlw,528695,75.00
qwlw,276861,50.00
qwlw,411412,50.00
qwlw,598842,75.00
xwpd,760156,0.00
xwpd,933754,75.00
xwpd,245374,75.00
xwpd,849862,75.00
xwpd,780191,75.00
xwpd,713209,75.00
xwpd,101885,50.00
xwpd,692650,50.00
